"project","num_forks","num_files","project_age","num_stars","ratio_old_volunteers","fork_entropy","num_integrated_commits","num_forks_rq2","num_files_rq2","ratio_old_volunteers_rq2","ratio_prs_with_tests","ratio_prs_with_hot_files","fork_entropy_rq2","num_closed_prs","ratio_merged_prs","num_bug_report_issues"
"gradle/gradle",9,690,537,591,0,0.651638563160447,233,4,315,0,0.8,0.4,0.547814523743716,5,0.2,0
"gradle/gradle",4,556,598,652,0,0.726741207838342,27,3,9,0,0.333333333333333,0.333333333333333,0.657807473816925,3,0.666666666666667,0
"gradle/gradle",9,624,629,672,0,0.761923745193408,93,5,383,0,0.8,0.6,0.620291886839001,5,0.4,0
"gradle/gradle",7,294,721,757,0,0.471410786884171,17,2,5,0,0,0,0.499999943732413,2,0,0
"gradle/gradle",10,381,751,789,0,0.659325018317015,44,5,42,0,0.8,0.2,0.797526198455115,5,0.2,0
"gradle/gradle",10,145,782,827,0,0.88143220971641,78,2,2,0,0,0,0.499999999998451,2,0,0
"gradle/gradle",13,306,843,890,0,0.754031993129258,46,4,17,0,0.5,0,0.662172682891741,4,0.5,0
"gradle/gradle",11,98,874,932,0,0.791209537272997,38,2,18,0,0.333333333333333,0.666666666666667,0.488563267544381,3,0.666666666666667,0
"gradle/gradle",11,91,903,987,0,0.780992073309564,37,5,233,0,0.4,0.4,0.535805083741853,5,0.4,0
"gradle/gradle",3,5,995,1102,0,0.561651759007138,6,2,5,0,0,0,0.479618898010817,4,1,0
"gradle/gradle",9,280,1056,1202,0,0.725137331468456,39,5,17,0,0.333333333333333,0,0.716692396287994,6,0.833333333333333,0
"gradle/gradle",6,330,1087,1243,0,0.371720916942787,2,3,7,0,0.333333333333333,0,0.664938024760981,3,0.333333333333333,0
"gradle/gradle",7,7,1117,1273,0,0.751601171907854,2,5,6,0,0.6,0,0.702368359795715,5,0.2,0
"gradle/gradle",6,13,1148,1303,0,0.762753426015644,4,3,10,0,1,0,0.666214421149528,3,0.333333333333333,0
"gradle/gradle",5,36,1178,1327,0,0.796273793951903,3,2,16,0,0.5,0.5,0.499293824791486,2,0,0
"gradle/gradle",9,47,1209,1383,0,0.727187034089548,3,9,81,0,0.666666666666667,0.416666666666667,0.791011603805187,12,0.25,0
"gradle/gradle",9,66,1240,1403,0,0.778099732577499,19,5,53,0,0.4,0.6,0.754186457517968,5,1,0
"gradle/gradle",7,52,1268,1419,0,0.815475611581122,4,6,39,0,1,0.333333333333333,0.788671133608739,6,0.333333333333333,0
"gradle/gradle",9,377,1299,1428,0,0.530655565849416,12,6,193,0,0.666666666666667,0.5,0.365243413023255,6,0.333333333333333,0
"gradle/gradle",6,325,1329,1436,0,0.727928985831647,7,5,37,0,0.4,0.8,0.710754214318121,5,0.8,0
"gradle/gradle",10,455,1360,1444,0,0.651635035323162,14,8,947,0,0.777777777777778,0.444444444444444,0.550297746697787,9,0.666666666666667,0
"gradle/gradle",7,87,1390,1451,0,0.685652731063133,12,6,61,0,0.5,0.833333333333333,0.551428460431804,6,0.5,0
"gradle/gradle",8,282,1421,1457,0,0.621396542516928,6,7,43,0,0.666666666666667,0.555555555555556,0.811575922469408,9,0.666666666666667,0
"gradle/gradle",9,59,1452,1464,0,0.81898042255196,15,6,34,0,0.571428571428571,0.285714285714286,0.757153500811673,7,0.428571428571429,0
"gradle/gradle",7,77,1482,1475,0,0.796709466578346,5,9,95,0,1,0.4,0.769050795891615,10,0.4,0
"gradle/gradle",11,105,1513,1483,0,0.686610490807397,16,7,31,0,0.666666666666667,0.111111111111111,0.740657817684305,9,0.666666666666667,0
"gradle/gradle",6,21,1543,1493,0,0.73884636713763,2,4,12,0,0.25,0.5,0.674181686034977,4,0.25,0
"gradle/gradle",8,126,1574,1497,0,0.656614863286762,1,6,71,0,0.666666666666667,0.166666666666667,0.460198307209431,6,0,0
"gradle/gradle",11,531,1605,1503,0,0.406032699675766,19,11,531,0,0.75,0.333333333333333,0.406032699675766,12,0.166666666666667,0
"gradle/gradle",7,46,1633,1511,0,0.759547401282819,7,5,517,0,0.833333333333333,0.666666666666667,0.575734140468286,6,0,0
"gradle/gradle",11,89,1664,1513,0,0.810713798087394,10,10,102,0,0.615384615384615,0.307692307692308,0.808154474502856,13,0,0
"gradle/gradle",6,15,1694,1541,0,0.667816484209807,1,6,21,0,0.666666666666667,0.166666666666667,0.796438633394202,6,0,0
"gradle/gradle",10,277,1725,1569,0,0.499040544954307,3,9,276,0,0.555555555555556,0.111111111111111,0.472589467136435,9,0,0
"gradle/gradle",15,171,1755,1634,0,0.615652967944716,20,12,178,0,0.615384615384615,0.615384615384615,0.592859307190395,13,0.0769230769230769,0
"gradle/gradle",9,334,1786,1725,0,0.512978074283794,36,11,316,0,0.75,0.5,0.469792693134666,12,0.166666666666667,0
"gradle/gradle",13,386,1817,1812,0,0.556606489185582,17,11,99,0,0.636363636363636,0.636363636363636,0.531942630811606,11,0.272727272727273,0
"gradle/gradle",15,311,1847,1872,0,0.744734928014354,6,4,43,0,0.8,0.6,0.737496730253899,5,0,0
"gradle/gradle",11,209,1878,1930,0,0.810969807712661,18,7,140,0,0.818181818181818,0.727272727272727,0.75447831911777,11,0.0909090909090909,0
"gradle/gradle",12,115,1908,2007,0,0.61744313188183,7,6,31,0,0.625,0.25,0.589905096186404,8,0,0
"gradle/gradle",11,375,1939,2095,0,0.777880029520882,17,10,626,0,0.666666666666667,0.416666666666667,0.735939846237963,12,0,0
"gradle/gradle",10,308,1970,2181,0,0.74966594072926,8,8,237,0,0.7,0.3,0.701304417124798,9,0,0
"gradle/gradle",12,307,1998,2243,0,0.461756958080077,7,9,548,0,0.777777777777778,0.777777777777778,0.577206512344808,9,0,0
"gradle/gradle",15,180,2029,2330,0,0.753501583784253,16,12,105,0,0.764705882352941,0.588235294117647,0.83843647562804,17,0,0
"gradle/gradle",20,398,2059,2412,0,0.603099307823851,16,15,1010,0,0.5,0.5,0.45629146887459,16,0,0
"gradle/gradle",9,58,2090,2488,0,0.586449935859233,2,5,27,0,0.4,0.6,0.615526778599978,5,0,0
"gradle/gradle",15,56,2120,2564,0,0.737002280529112,10,12,38,0,0.461538461538462,0.153846153846154,0.699150309648471,13,0.461538461538462,0
"gradle/gradle",22,625,2151,2621,0,0.386249526897872,23,13,1575,0,0.571428571428571,0.5,0.197697193359166,14,0.285714285714286,0
"gradle/gradle",20,422,2182,2689,0,0.586787623908389,78,12,103,0,0.461538461538462,0.230769230769231,0.63274613388697,13,0.153846153846154,0
"gradle/gradle",11,328,2212,2759,0,0.475560624022354,6,6,324,0,0.666666666666667,0.5,0.527470880298996,6,0,0
"gradle/gradle",16,219,2243,2844,0,0.509876077949988,11,6,38,0,0.428571428571429,0.714285714285714,0.72479013279621,6,0.166666666666667,0
"gradle/gradle",17,278,2273,2947,0,0.363158430481673,13,7,15,0,0.428571428571429,0.428571428571429,0.74055876140978,7,0,0
"gradle/gradle",10,178,2304,3080,0,0.689277995780271,11,6,121,0,0.714285714285714,0.428571428571429,0.706441593577791,7,0,0
"gradle/gradle",18,281,2335,3217,0,0.640355409606352,16,9,342,0,0.9,0.4,0.592638631814215,10,0,0
"gradle/gradle",26,253,2364,3300,0,0.509147380025542,32,20,288,0,0.571428571428571,0.333333333333333,0.500902891374576,21,0.0476190476190476,0
"gradle/gradle",22,483,2395,3443,0,0.493588403226671,11,10,93,0,0.8,0.5,0.761931362004903,10,0.4,0
"gradle/gradle",19,173,2425,3586,0,0.637484644336712,10,11,333,0,0.545454545454545,0.545454545454545,0.46295396138963,11,0.272727272727273,0
"gradle/gradle",14,49,2456,3689,0,0.780848482590832,14,6,26,0,0.571428571428571,0.428571428571429,0.769634837693514,7,0.714285714285714,0
"gradle/gradle",12,98,2486,3794,0,0.633166032928209,14,6,689,0,0.428571428571429,0.428571428571429,0.533740596934428,7,0.428571428571429,0
"gradle/gradle",10,132,2517,3891,0,0.678002811886889,28,6,86,0,0.444444444444444,0.777777777777778,0.701715014524547,9,0.777777777777778,0
"gradle/gradle",13,931,2548,4048,0,0.532958366364147,23,7,1127,0,0.571428571428571,0.571428571428571,0.512534992511605,7,0.571428571428571,0
"gradle/gradle",11,798,2578,4162,0,0.577594154827297,23,7,770,0,0.571428571428571,0.857142857142857,0.65722782984287,7,0.571428571428571,1
"gradle/gradle",20,684,2609,4280,0,0.52374181736687,23,14,375,0,0.785714285714286,0.428571428571429,0.567392491370774,14,0.357142857142857,2
"gradle/gradle",12,569,2639,4405,0,0.611418264606303,4,6,113,0,0.666666666666667,0.833333333333333,0.694524146450466,6,0.333333333333333,2
"gradle/gradle",14,555,2670,4490,0,0.577201944987731,11,10,38,0,0.5,0.75,0.765169759930971,12,0.416666666666667,8
"gradle/gradle",15,50,2701,4590,0,0.633657616489226,11,12,44,0,0.4375,0.5,0.697765402689891,16,0.5,5
"gradle/gradle",20,849,2729,4718,0,0.617690323036153,32,17,992,0,0.6,0.55,0.323986277162952,20,0.6,4
"gradle/gradle",5,519,2760,4915,0,0.421631480066965,4,2,9,0,1,1,0.499999986727766,2,1,3
"gradle/gradle",7,507,2790,5052,0,0.631995969566964,12,5,35,0,0.8,0.5,0.668781440740249,10,0.6,7
"gradle/gradle",8,58,2821,5209,0,0.805943630234656,21,8,593,0,0.888888888888889,0.777777777777778,0.471625205596677,9,0.444444444444444,9
"gradle/gradle",22,579,2851,5389,0,0.469629414786158,17,11,351,0,0.666666666666667,0.916666666666667,0.503946268185684,11,0.363636363636364,11
"gradle/gradle",14,268,2882,5539,0,0.678992766684922,3,8,94,0,0.777777777777778,0.777777777777778,0.752580422079829,9,0.111111111111111,7
"gradle/gradle",10,45,2913,5680,0,0.772072344853083,5,8,34,0,0.625,0.875,0.719388593666879,7,0.714285714285714,7
"gradle/gradle",11,84,2943,5827,0,0.802677180525445,11,7,67,0,0.818181818181818,0.727272727272727,0.797238294105933,11,0.727272727272727,5
"gradle/gradle",13,182,2974,6017,0,0.523008748922647,14,8,28,0,0.625,0.75,0.672762220464367,8,0.625,14
"gradle/gradle",12,40,3004,6229,0,0.67773370045707,14,10,839,0,0.6,0.7,0.403774903824151,10,0.7,7
"gradle/gradle",15,691,3035,6391,0,0.469211578695208,23,9,319,0,0.666666666666667,0.75,0.469759302643877,12,0.416666666666667,7
"gradle/gradle",14,437,3066,6596,0,0.588843124041449,12,9,389,0,0.636363636363636,0.454545454545455,0.51431076011169,9,0.666666666666667,5
"gradle/gradle",17,584,3094,6776,0,0.506702564744117,18,11,52,0,0.5,0.75,0.69154126794216,8,0.625,4
"gradle/gradle",12,360,3125,7010,0,0.423773673665272,14,10,399,0,0.7,0.7,0.48991682476199,10,0.7,6
"gradle/gradle",15,385,3155,7231,0,0.687832276124105,23,10,532,0,0.533333333333333,0.733333333333333,0.555555352839614,14,0.714285714285714,5
"gradle/gradle",12,706,3186,7409,0,0.597358179207211,23,7,616,0,0.75,0.75,0.465865517091139,6,0.833333333333333,10
"gradle/gradle",13,471,3216,7568,0,0.369601361691259,24,9,388,0,0.5,0.7,0.412472291941023,10,0.6,8
"gradle/gradle",25,812,3247,7758,0,0.374265508261647,99,21,905,0,0.482758620689655,0.931034482758621,0.32764506332252,53,0.60377358490566,8
"gradle/gradle",17,938,3278,7970,0,0.420821239742641,86,8,1122,0,0.411764705882353,0.911764705882353,0.495678524285855,34,0.882352941176471,4
"gradle/gradle",20,657,3308,8182,0,0.429186505076866,35,15,808,0,0.590909090909091,0.954545454545455,0.534147718047226,20,0.65,8
"gradle/gradle",14,361,3339,8373,0,0.572138490104427,10,9,51,0,0.454545454545455,0.818181818181818,0.697762160078658,9,0.444444444444444,13
"gradle/gradle",18,68,3369,8601,0,0.569695660436382,19,13,44,0,0.285714285714286,0.857142857142857,0.676281757813468,11,0.545454545454545,8
"gradle/gradle",20,232,3400,8793,0.00900900900900901,0.343425357709736,153,18,534,0.0416666666666667,0.5,0.791666666666667,0.216120771715559,23,0.695652173913043,10
"gradle/gradle",17,321,3431,9002,0,0.193696095924519,8,8,64,0,0.5,0.625,0.485773239275628,4,0.5,10
"gradle/gradle",12,48,3459,9190,0.142857142857143,0.322157290552526,11,2,2,0,0,0.5,0.432332358381694,1,1,6
"gradle/gradle",17,102,3490,9338,0,0.491945145331069,15,11,54,0,0.363636363636364,0.454545454545455,0.491001360118243,4,0.75,9
"h5bp/html5-boilerplate",15,36,219,7081,0,0.710829198387137,16,6,26,0,0.111111111111111,0,0.538055240589154,9,0,0
"h5bp/html5-boilerplate",17,58,249,7593,0,0.824139685421085,43,5,14,0,0.1,0.6,0.799945178922097,10,0.2,1
"h5bp/html5-boilerplate",12,43,280,8120,0,0.792995999160958,21,5,28,0,0.5,1,0.661160728292476,8,0.5,2
"h5bp/html5-boilerplate",6,7,341,9040,0,0.816675066144287,2,4,1,0,0,1,0.713876724329655,4,0.5,4
"h5bp/html5-boilerplate",11,75,372,9526,0,0.826333332928918,1,7,16,0,0.2,1,0.674984483086772,10,0.4,3
"h5bp/html5-boilerplate",17,77,400,10048,0,0.791603810475786,0,5,8,0,0,1,0.581133589725572,5,0.2,4
"h5bp/html5-boilerplate",21,173,431,10685,0.00704225352112676,0.70035918848593,26,13,23,0,0.133333333333333,0.933333333333333,0.772918746086346,15,0.466666666666667,4
"h5bp/html5-boilerplate",16,105,461,11225,0,0.808718756362937,22,11,17,0,0.133333333333333,1,0.593426272033489,15,0.666666666666667,3
"h5bp/html5-boilerplate",15,180,492,11736,0,0.865554944627927,25,9,19,0,0.1,1,0.476690562951954,10,0.7,5
"h5bp/html5-boilerplate",10,38,522,12317,0.0461538461538462,0.839395649719476,13,4,15,0.428571428571429,0.142857142857143,1,0.74914731968321,7,0.714285714285714,4
"h5bp/html5-boilerplate",20,203,553,12763,0.204819277108434,0.818188802197557,4,18,88,0.25,0.25,1,0.665926100167576,20,0.65,7
"h5bp/html5-boilerplate",24,111,584,13234,0.0609756097560976,0.622325468699053,13,10,14,0.153846153846154,0.230769230769231,1,0.558114330198384,13,0.538461538461538,2
"h5bp/html5-boilerplate",14,27,614,13710,0.108108108108108,0.769774933366563,6,4,5,0.5,0,1,0.726453126449467,6,0.5,2
"h5bp/html5-boilerplate",12,46,645,14110,0.219512195121951,0.839376440086901,8,5,9,0.333333333333333,0,1,0.640430735399676,6,0.833333333333333,0
"h5bp/html5-boilerplate",13,38,675,14516,0,0.736167590921814,5,4,4,0,0,1,0.690666365747441,4,0.5,4
"h5bp/html5-boilerplate",21,112,706,14852,0.283783783783784,0.71806506795363,5,5,5,0.5,0,1,0.670084412020504,6,0.666666666666667,8
"h5bp/html5-boilerplate",17,102,737,15581,0.109090909090909,0.748811946822531,2,5,4,0,0,0.714285714285714,0.679336449863807,7,0.428571428571429,9
"h5bp/html5-boilerplate",14,42,766,16599,0,0.812978437493843,2,7,7,0.142857142857143,0,0.714285714285714,0.627445586494103,7,0.428571428571429,2
"h5bp/html5-boilerplate",25,59,797,17495,0.0943396226415094,0.564305097371956,10,11,5,0.166666666666667,0,0.75,0.652796289512389,12,0.25,1
"h5bp/html5-boilerplate",20,162,827,18395,0,0.554331238688533,3,7,4,0,0,1,0.638829041242376,7,0.285714285714286,5
"h5bp/html5-boilerplate",17,47,858,19264,0.0612244897959184,0.77716863288404,3,4,28,0.25,0,1,0.467343841676219,4,0.25,2
"h5bp/html5-boilerplate",14,23,888,20181,0.0606060606060606,0.741295707956579,0,2,1,0.5,0,0,0.316060279414279,2,0,3
"h5bp/html5-boilerplate",21,146,919,21141,0.0793650793650794,0.697073763343873,2,6,6,0.142857142857143,0,0.857142857142857,0.726813356882102,7,0,1
"h5bp/html5-boilerplate",16,58,950,22121,0.0666666666666667,0.735667299053041,2,4,3,0,0,1,0.742500037825713,4,0.25,5
"h5bp/html5-boilerplate",21,333,980,22872,0,0.72074583652698,4,3,3,0,0,1,0.65873911256477,3,0,2
"h5bp/html5-boilerplate",21,1526,1011,23366,0,0.41402348688332,2,4,5,0,0,1,0.71087091301472,5,0.2,1
"h5bp/html5-boilerplate",22,65,1041,23752,0,0.824369594586963,1,3,3,0,0,1,0.608088805042375,3,0,1
"h5bp/html5-boilerplate",33,127,1103,24925,0.0112359550561798,0.687648014245001,1,7,6,0.125,0,0.75,0.693112097281468,8,0.125,1
"h5bp/html5-boilerplate",18,110,1131,25251,0.0142857142857143,0.857571826472278,1,2,6,0.5,0,1,0.5,2,0.5,2
"h5bp/html5-boilerplate",10,47,1162,25555,0,0.655511442256741,1,3,3,0,0,1,0.622914181413781,3,0,1
"h5bp/html5-boilerplate",23,81,1192,25802,0,0.724882046677437,1,3,4,0,0,1,0.627541103829409,3,0,0
"h5bp/html5-boilerplate",29,56,1223,26013,0.027027027027027,0.702278514195172,1,9,5,0.111111111111111,0,0.666666666666667,0.751291233399851,9,0,1
"h5bp/html5-boilerplate",17,61,1253,26196,0.0196078431372549,0.705463331766735,2,2,4,0.5,0,1,0.499248280403511,2,0.5,1
"h5bp/html5-boilerplate",16,98,1284,26369,0.025,0.769536992389038,1,3,3,0.333333333333333,0,1,0.624694310480542,3,0,0
"h5bp/html5-boilerplate",15,111,1315,26528,0,0.81285018308038,0,2,2,0,0,1,0.499999314520457,2,0,0
"h5bp/html5-boilerplate",21,47,1345,26631,0,0.736662709600785,0,7,11,0,0,0.857142857142857,0.706973475476611,7,0,1
"h5bp/html5-boilerplate",13,369,1376,26734,0.0693069306930693,0.638374472358374,0,3,4,0.333333333333333,0,0.666666666666667,0.640068666245196,3,0,1
"h5bp/html5-boilerplate",19,142,1406,26834,0,0.850885707724322,0,2,3,0,0,1,0.465258274388599,2,0,0
"h5bp/html5-boilerplate",20,246,1618,27970,0.0333333333333333,0.525842153046263,3,5,7,0.125,0,0.25,0.784461879270743,8,0,1
"h5bp/html5-boilerplate",5,62,1680,28782,0,0.716219147891393,1,2,7,0,0,1,0.471283690366191,2,0,0
"h5bp/html5-boilerplate",10,72,1710,29129,0,0.605433586758414,1,4,7,0,0.25,1,0.637008647547479,4,0,1
"h5bp/html5-boilerplate",6,55,1741,29472,0,0.790262648783122,0,2,2,0,0,1,0.499544059017223,2,0,0
"h5bp/html5-boilerplate",9,60,1802,30183,0,0.620546805539135,1,2,34,0,0.5,1,0.5,2,0,0
"h5bp/html5-boilerplate",9,46,1833,30602,0,0.63983753846099,1,3,3,0,0,0.75,0.547925586609189,4,0,1
"h5bp/html5-boilerplate",9,149,1861,31378,0,0.772830099630336,3,2,3,0,0,0.333333333333333,0.49991388387202,3,0,0
"h5bp/html5-boilerplate",7,31,1983,33037,0,0.731660451242287,1,3,4,0,0,0.666666666666667,0.666639242088868,3,0,1
"h5bp/html5-boilerplate",13,39,2045,33776,0,0.834913290964786,0,2,2,0,0,0,0.316060279414279,2,0,0
"h5bp/html5-boilerplate",9,40,2136,34865,0,0.660487044794378,0,2,3,0,0,0,0.495298218724252,2,0,0
"h5bp/html5-boilerplate",5,11,2198,35829,0,0.729087023436478,3,3,5,0,0,1,0.543706706909558,3,0,0
"h5bp/html5-boilerplate",6,11,2227,36231,0,0.684381786206531,2,3,4,0,0,0.333333333333333,0.611760276072374,3,0.666666666666667,0
"h5bp/html5-boilerplate",7,23,2288,37138,0,0.701606539267732,1,4,4,0,0,0.8,0.664531659109283,5,0.2,0
"h5bp/html5-boilerplate",12,144,2380,38314,0,0.600741331792399,5,5,15,0,0,0.6,0.459323209891565,5,0.8,0
"h5bp/html5-boilerplate",9,55,2472,39479,0.0263157894736842,0.722733789788175,5,3,7,0.333333333333333,0,0.666666666666667,0.65848884410886,3,1,0
"h5bp/html5-boilerplate",11,29,2533,40155,0,0.746658158313474,0,3,3,0,0,0.333333333333333,0.544433689597764,3,0,0
"h5bp/html5-boilerplate",6,14,2623,41233,0,0.749869305711483,3,2,4,0,0,0,0.5,4,0.75,0
"h5bp/html5-boilerplate",3,4,2684,41880,0,0.658529826346158,2,3,46,0,0.333333333333333,1,0.502754608039594,3,0.666666666666667,0
"h5bp/html5-boilerplate",7,9,2745,42507,0,0.523799888862563,2,2,1,0,0,1,0.475106465816068,2,1,0
"h5bp/html5-boilerplate",7,20,2776,42871,0,0.712890936562311,3,2,2,0,0,0,0.490842180555633,2,0.5,0
"h5bp/html5-boilerplate",7,27,2806,43248,0,0.726896539850247,2,2,3,0,0,0,0.499999921472256,2,0.5,2
"h5bp/html5-boilerplate",13,123,2837,43694,0,0.545569568793772,6,3,10,0,0,0.666666666666667,0.650259113702964,3,0.666666666666667,0
"h5bp/html5-boilerplate",4,8,2929,44754,0,0.747958009138618,3,2,5,0,0,0.5,0.49999984704884,2,0,2
"h5bp/html5-boilerplate",3,33,2988,45346,0,0.59424787920947,1,2,2,0,0,1,0.499999995381275,3,0,0
"h5bp/html5-boilerplate",5,30,3018,45694,0,0.594613548099375,2,2,8,0,0.5,1,0.499999880881517,2,0.5,0
"h5bp/html5-boilerplate",6,11,3110,46691,0,0.711040988216908,6,2,6,0,0,1,0.499999999261559,2,0.5,0
"h5bp/html5-boilerplate",11,41,3171,47192,0,0.811789682804844,2,4,7,0,0,0.75,0.740684563213216,3,0,0
